time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,wheel_torque,pitch_torque
6.136,1.4359747371018767,-0.0005474959508534856,-1.627800658048743,-0.1455205743238232,-1.5704990529985752,-0.000390103111118212,-0.06442906765270383,-2.0
6.141,1.4359671664267895,-0.002913605032237939,-1.6285263901670457,-0.144897721503874,-1.5705002519094788,-0.00013240130256592068,-0.06389280109894845,-2.0
6.146,1.4359482761914393,-0.005022957138106702,-1.6292490332689578,-0.14428424321850974,-1.5705000494386907,0.00015745042160218912,-0.06336928286776132,-2.0
6.151,1.435919359507604,-0.006872588725792163,-1.6299686522875285,-0.14368591973011333,-1.5704983916371946,0.0004457298806560268,-0.06287726730330188,-2.0
6.156,1.4358817090088403,-0.00784878348213741,-1.6306854289914816,-0.14319949728596593,-1.570495356680759,0.0007094762489167308,-0.06241972410928863,-2.0
6.1610000000000005,1.4358580803026375,0.002004236982773827,-1.6314041784385471,-0.14426179798990332,-1.5704917344273497,0.0006443903866509472,-0.055425483631353564,-2.0
6.166,1.4358893929467282,0.009775684780704407,-1.6321274288473897,-0.14459497062785318,-1.570490366004859,-1.1834009948526007e-05,-0.052847861882057465,-2.0
6.171,1.4359321380618324,0.006708339699025675,-1.632846166859406,-0.1432740089959414,-1.5704919996126312,-0.0004788086893696974,-0.06164649045813807,-2.0
6.176,1.4359597276898142,0.0037667992341710236,-1.6335602526563486,-0.14253144306164586,-1.5704948701692438,-0.0006017454855978963,-0.06326731296359998,-2.0
6.181,1.4359729883418528,0.0010234207245565017,-1.634271028689214,-0.14190570214746692,-1.570497671751407,-0.000510999893924685,-0.06303894482765347,-2.0
6.186,1.4359729829038423,-0.0014893876501900559,-1.6349787167531593,-0.14129234190701,-1.5704996191728855,-0.0002967797999210003,-0.0625263371352268,-2.0
6.191,1.435960905282667,-0.0037547614109535114,-1.6356833512662572,-0.14068425673808993,-1.5705002936306864,-2.2226741927237535e-05,-0.06199408952433348,-2.0
6.196,1.435938011466693,-0.0057630409991696815,-1.6363849763387661,-0.14008752750920164,-1.5704995290625725,0.00026980937101227573,-0.06148804712915133,-2.0
6.2010000000000005,1.43590559549513,-0.007512677153228014,-1.6370836670412725,-0.13950781993172404,-1.5704973282613417,0.000550842117344794,-0.06101440662840783,-2.0
